pid,majorcat,province,area,sex,age,a003,a004_10,a010,a014,a016,a018,a019,a038,a039,a043,a045,a046,a048,a392,a116,a117,a140,a141,a144,a146,a158,a159,a160,a161,a162,d007_10,d016,d020,d041,d042,d046,d048,d049,d051,d254,d106,d107,d130,d131,d134,d136,d144,d145,d146,d147,d148,f073,f074,h001,q001,q015,q016,q017,p001,year,Resign,First_Work,Admission,Graduation,Cur,Cur_Work_date,Start_Work1_date,End_Work1_date,Work_to_Cur,Start_to_End,ck,FirstWorkPeriod,LongWork,LongWork2,major_same,major_help,big_company,work_sati,company_sati,supply1,supply2,supply3,supply4,supply5,supply6,supply7,work_day,work_time,insurance1,insurance2,insurance3,insurance4,insurance5,com_area,industry,score,q001G,p001G,provinceG,major_sameG,major_helpG,majorcatG,q015G,q016G,q017G,big_companyG,work_satiG,company_satiG,supply,work_timeB,commuting_time,나이,학점,성별,건강상태,결혼상태,대학지역,전공일치,본전공,재학중일자리경험,삶의만족도_개인,삶의만족도_관계,삶의만족도_소속집단,종사자수,업무만족도,교통수단,출퇴근시간,사업체지역,산업체
49340,5,2,경기,2,25.416666667,2.0,19.0,6.0,1.0,6.0,0.0,20.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,40.0,5.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,3,3.9,2,4,6,6,6,1,2019,0,1,2014-03-01,2019-02-28,2019-09-01,2017-08-01,,,25.0,,0,25.0,1,1,3,2,6,4,5,1,1,1,1,1,3,1,5.0,40,1,2,1,1,1,1.0,19.0,3.0,3,1,1,2,1,2,3,3,3,2.0,3,3,0,0,20.0,25.416666667,3.0,여자,건강하다,미혼,수도권,보통이다,이공계,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,전철/지하철,20.0,서울,협회/단체/수리/기타개인서비스업
49385,5,3,충북,2,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,5.0,40.0,4.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3,3.18,1,2,7,6,4,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-01-01,2019-05-01,,4.0,0,4.0,0,0,1,2,3,4,4,3,1,1,3,1,3,3,5.0,40,1,2,1,1,1,1.0,16.0,3.0,1,1,2,1,1,2,3,3,2,2.0,3,3,0,0,,24.0,3.0,여자,건강하지않다,미혼,비수도권,맞지않다,이공계,있다,그렇지않다,그렇지않다,보통이다,1000명미만,그렇지않다,,,서울,교육서비스업
49402,5,4,경북,1,28.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,-1.0,8.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,5.0,45.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3,2.3,1,3,4,4,4,1,2019,1,2,2011-03-01,2018-08-31,2019-09-01,,2019-03-01,2019-07-01,,4.0,0,4.0,0,0,1,1,-1,3,4,3,3,3,1,3,3,3,5.0,45,3,3,3,3,3,8.0,8.0,3.0,2,1,2,1,1,2,2,2,2,,2,3,0,1,,28.666666667,3.0,남자,보통이다,미혼,비수도권,맞지않다,이공계,있다,보통이다,보통이다,보통이다,,보통이다,,,경기,운수/창고업
49424,5,4,부산,1,31.333333333,2.0,18.0,9.0,13.0,2.0,0.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,3,2.7,2,4,6,5,5,1,2019,0,1,2008-03-01,2019-02-28,2019-09-01,2014-01-01,,,68.0,,0,68.0,1,1,4,4,9,4,4,1,1,1,1,1,1,1,5.0,40,1,2,1,1,1,13.0,18.0,3.0,3,1,2,3,3,2,3,3,3,1.0,3,3,1,0,20.0,31.333333333,3.0,남자,건강하다,미혼,비수도권,잘맞다,이공계,없다,그렇지않다,그렇지않다,그렇지않다,1000명이상,그렇지않다,승용차,20.0,전남,예술/스포츠/여가관련서비스업
49454,5,5,전남,2,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,4.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,8.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3,3.5,2,5,7,7,1,1,2019,1,2,2009-03-01,2018-08-31,2019-09-01,,2013-09-01,2019-06-01,,69.0,0,69.0,1,1,1,1,4,2,2,1,3,3,3,1,3,3,1.0,8,3,3,3,3,3,1.0,9.0,3.0,3,1,2,1,1,2,3,3,1,2.0,1,1,0,0,,30.0,3.0,여자,건강하다,미혼,비수도권,맞지않다,이공계,없다,그렇지않다,그렇지않다,그렇다,1000명미만,그렇다,,,서울,숙박/음식점업
49503,5,2,강원,2,24.083333333,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,9.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,40.0,2.0,3.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,3,3.7,2,3,3,3,3,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-01-01,2020-07-01,,18.0,0,18.0,1,0,5,3,2,3,2,1,1,2,2,2,2,2,5.0,40,1,2,1,1,1,9.0,3.0,3.0,2,1,1,3,2,2,1,1,1,2.0,2,1,0,0,,24.083333333,3.0,여자,보통이다,미혼,수도권,잘맞다,이공계,없다,그렇다,그렇다,그렇다,1000명미만,보통이다,,,강원,제조업
49576,5,4,부산,2,25.166666667,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,8.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,4.0,5.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,3,4.0,1,2,4,4,5,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-03-01,2019-06-01,,3.0,0,3.0,0,0,5,4,8,5,4,1,1,1,1,1,1,1,5.0,40,1,2,1,1,1,15.0,13.0,3.0,1,1,2,3,3,2,2,2,3,2.0,3,3,1,0,,25.166666667,3.0,여자,건강하지않다,미혼,비수도권,잘맞다,이공계,있다,보통이다,보통이다,그렇지않다,1000명미만,그렇지않다,,,경남,전문과학및기술서비스업
49649,5,5,제주,2,26.166666667,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0,8.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,16.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2,2.99,1,3,4,4,4,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2019-03-01,2019-03-01,,0.0,0,0.0,0,0,4,4,1,4,4,3,3,2,3,3,3,2,2.0,16,3,3,3,3,3,8.0,13.0,2.0930232558,2,1,2,3,3,2,2,2,2,2.0,3,3,0,0,,26.166666667,2.0930232558,여자,보통이다,미혼,비수도권,잘맞다,이공계,있다,보통이다,보통이다,보통이다,1000명미만,그렇지않다,,,경기,전문과학및기술서비스업
49658,5,1,서울,2,23.833333333,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,-1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,40.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3,3.6,1,3,3,3,3,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-01-01,2019-12-01,,11.0,0,11.0,0,0,3,3,-1,3,3,3,3,3,3,3,3,3,5.0,40,1,2,1,1,1,1.0,16.0,3.0,2,1,1,2,2,2,1,1,1,,2,2,0,0,,23.833333333,3.0,여자,보통이다,미혼,수도권,보통이다,이공계,있다,그렇다,그렇다,그렇다,,보통이다,,,서울,교육서비스업
49703,5,3,충남,1,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,-1.0,11.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,40.0,3.0,4.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,3,4.02,1,4,5,6,5,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2019-02-01,2019-09-01,,7.0,0,7.0,0,0,3,3,-1,4,3,3,3,3,3,3,3,3,5.0,40,1,2,1,3,3,11.0,13.0,3.0,3,1,2,2,2,2,3,3,3,,3,2,0,0,,26.5,3.0,남자,건강하다,미혼,비수도권,보통이다,이공계,있다,그렇지않다,그렇지않다,그렇지않다,,그렇지않다,,,충남,전문과학및기술서비스업
49746,5,5,전남,2,25.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,5.0,13.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,5.0,40.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,3,3.2,1,3,4,4,4,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-03-01,2020-02-01,,11.0,0,11.0,0,0,2,1,5,3,3,1,1,3,2,1,1,3,5.0,40,1,2,1,1,3,13.0,16.0,3.0,2,1,2,1,1,2,2,2,2,2.0,2,2,0,0,,25.416666667,3.0,여자,보통이다,미혼,비수도권,맞지않다,이공계,있다,보통이다,보통이다,보통이다,1000명미만,보통이다,,,전남,교육서비스업
49868,5,4,경남,1,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,15.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,5.0,40.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3,2.9,1,5,5,6,6,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-10-01,2020-07-01,,9.0,0,9.0,0,0,1,1,2,2,2,1,1,3,1,1,2,3,5.0,40,1,2,1,1,1,15.0,3.0,3.0,3,1,2,1,1,2,3,3,3,2.0,1,1,0,0,,25.0,3.0,남자,건강하다,미혼,비수도권,맞지않다,이공계,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇다,,,경남,제조업
49889,5,4,부산,1,27.583333333,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,5.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,5.0,21.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3,3.1,1,5,7,7,6,1,2019,1,2,2011-03-01,2019-02-28,2019-09-01,,2019-09-01,2020-02-01,,5.0,0,5.0,0,0,1,2,5,3,3,1,2,3,3,2,3,3,5.0,21,2,2,2,2,2,2.0,9.0,3.0,3,1,2,1,1,2,3,3,3,2.0,2,2,0,0,,27.583333333,3.0,남자,건강하다,미혼,비수도권,맞지않다,이공계,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,보통이다,,,부산,숙박/음식점업
49982,5,3,충남,1,26.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,9.0,10.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,5.0,48.0,5.0,5.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,3,3.49,2,3,1,7,7,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2018-10-01,2020-02-01,,16.0,0,16.0,1,0,5,4,9,5,5,1,1,3,1,1,1,3,5.0,48,1,2,1,1,1,10.0,5.0,3.0,2,1,2,3,3,2,1,3,3,1.0,3,3,0,1,,26.333333333,3.0,남자,보통이다,미혼,비수도권,잘맞다,이공계,없다,그렇다,그렇지않다,그렇지않다,1000명이상,그렇지않다,,,충북,수도/하수/원료재생업
49991,5,3,충남,1,25.833333333,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,-1.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,40.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3,3.7,1,3,5,5,5,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2019-07-01,2019-10-01,,3.0,0,3.0,0,0,3,2,-1,3,3,3,3,3,3,3,3,3,5.0,40,3,3,3,3,3,,6.0,3.0,2,1,2,2,1,2,3,3,3,,2,2,0,0,,25.833333333,3.0,남자,보통이다,미혼,비수도권,보통이다,이공계,있다,그렇지않다,그렇지않다,그렇지않다,,보통이다,,,,건설업
49997,5,3,충북,2,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,-1.0,10.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,40.0,1.0,1.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3,3.1,1,1,1,1,1,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-10-01,2019-10-01,,0.0,0,0.0,0,0,5,4,-1,1,1,3,3,3,3,3,3,3,5.0,40,3,3,3,3,3,10.0,5.0,3.0,1,1,2,3,3,2,1,1,1,,1,1,0,0,,25.5,3.0,여자,건강하지않다,미혼,비수도권,잘맞다,이공계,있다,그렇다,그렇다,그렇다,,그렇다,,,충북,수도/하수/원료재생업
50014,5,4,경남,1,26.166666667,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,7.0,15.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,5.0,40.0,4.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,3,3.97,2,4,7,7,7,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2019-02-01,2019-03-01,,1.0,0,1.0,0,0,2,4,7,4,4,1,1,1,2,1,3,1,5.0,40,1,2,1,1,1,15.0,16.0,3.0,3,1,2,1,3,2,3,3,3,2.0,3,3,0,0,,26.166666667,3.0,남자,건강하다,미혼,비수도권,맞지않다,이공계,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,,,경남,교육서비스업
50117,5,3,충북,2,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,7.0,11.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,40.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,-1,,1,2,4,4,3,1,2019,1,2,2012-03-01,2018-08-31,2019-09-01,,2018-07-01,2020-01-01,,18.0,0,18.0,1,0,3,1,7,1,1,1,1,1,1,1,2,1,5.0,40,1,2,1,1,3,11.0,14.0,,1,1,2,2,1,2,2,2,1,2.0,1,1,0,0,,27.0,,여자,건강하지않다,미혼,비수도권,보통이다,이공계,있다,보통이다,보통이다,그렇다,1000명미만,그렇다,,,충남,사업시설관리/사업지원및임대서비스업
50124,5,4,경북,2,24.583333333,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,-1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,55.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3,3.2,1,5,7,7,7,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-04-01,2020-01-01,,9.0,0,9.0,0,0,1,1,-1,5,5,1,1,2,1,1,2,2,5.0,55,1,2,1,1,1,3.0,13.0,3.0,3,1,2,1,1,2,3,3,3,,3,3,0,1,,24.583333333,3.0,여자,건강하다,미혼,비수도권,맞지않다,이공계,있다,그렇지않다,그렇지않다,그렇지않다,,그렇지않다,,,대구,전문과학및기술서비스업
50128,5,4,대구,2,24.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,40.0,3.0,3.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,2,3.5,1,3,6,6,6,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-10-01,2020-01-01,,3.0,0,3.0,0,0,4,3,2,3,3,1,1,1,1,1,3,3,5.0,40,1,2,1,1,1,3.0,17.0,2.0930232558,2,1,2,3,2,2,3,3,3,2.0,2,2,0,0,,24.666666667,2.0930232558,여자,보통이다,미혼,비수도권,잘맞다,이공계,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,보통이다,,,대구,보건업/사회복지서비스업
50140,5,5,전북,2,23.75,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,20.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3,3.0,1,4,6,5,4,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-03-01,2019-12-01,,9.0,0,9.0,0,0,1,1,2,1,2,2,2,2,2,2,2,2,5.0,20,2,2,2,2,2,12.0,7.0,3.0,3,1,2,1,1,2,3,3,2,2.0,1,1,0,0,,23.75,3.0,여자,건강하다,미혼,비수도권,맞지않다,이공계,있다,그렇지않다,그렇지않다,보통이다,1000명미만,그렇다,,,전북,도매/소매업
50144,5,1,서울,2,24.75,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3.7,1,2,2,3,4,1,2019,1,2,2014-03-01,2018-08-31,2019-09-01,,2018-01-01,2020-03-01,,26.0,0,26.0,1,1,2,2,1,4,4,2,2,2,2,2,2,2,2.0,4,2,2,2,2,2,1.0,16.0,2.0930232558,1,1,1,1,1,2,1,1,2,2.0,3,3,0,0,,24.75,2.0930232558,여자,건강하지않다,미혼,수도권,맞지않다,이공계,있다,그렇다,그렇다,보통이다,1000명미만,그렇지않다,,,서울,교육서비스업
50214,5,3,충남,1,25.916666667,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9.0,17.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,6.0,52.0,2.0,5.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,3,3.0,1,5,6,6,6,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2018-07-01,2019-12-01,,17.0,0,17.0,1,0,4,4,9,5,2,1,1,2,2,2,2,2,6.0,52,1,2,1,1,1,17.0,3.0,3.0,3,1,2,3,3,2,3,3,3,1.0,3,1,0,1,,25.916666667,3.0,남자,건강하다,미혼,비수도권,잘맞다,이공계,있다,그렇지않다,그렇지않다,그렇지않다,1000명이상,그렇지않다,,,세종,제조업
50217,5,3,충남,2,24.75,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,4.0,24.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3,3.47,1,3,5,5,5,1,2019,1,2,2014-03-01,2018-08-31,2019-09-01,,2017-03-01,2019-02-01,,23.0,0,23.0,1,0,2,2,1,3,3,1,3,3,1,1,1,3,4.0,24,3,3,3,3,3,1.0,9.0,3.0,2,1,2,1,1,2,3,3,3,2.0,2,2,0,0,,24.75,3.0,여자,보통이다,미혼,비수도권,맞지않다,이공계,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,보통이다,,,서울,숙박/음식점업
50236,5,3,충북,1,26.25,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,5.0,40.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3,3.5,2,3,4,4,4,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2019-01-01,2019-03-01,,2.0,0,2.0,0,0,3,3,2,3,3,1,2,3,2,1,3,3,5.0,40,1,2,1,1,1,1.0,13.0,3.0,2,1,2,2,2,2,2,2,2,2.0,2,2,0,0,,26.25,3.0,남자,보통이다,미혼,비수도권,보통이다,이공계,없다,보통이다,보통이다,보통이다,1000명미만,보통이다,,,서울,전문과학및기술서비스업
50250,5,4,경남,2,24.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,8.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,5.0,40.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,3,3.7,1,3,3,4,3,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-11-01,2020-05-01,,6.0,0,6.0,0,0,3,2,3,2,1,1,1,2,3,2,2,2,5.0,40,1,2,1,3,3,8.0,3.0,3.0,2,1,2,2,1,2,1,2,1,2.0,1,1,0,0,,24.333333333,3.0,여자,보통이다,미혼,비수도권,보통이다,이공계,있다,그렇다,보통이다,그렇다,1000명미만,그렇다,,,경기,제조업
50333,5,5,제주,2,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,7.0,16.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,48.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2,4.19,2,2,4,4,4,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-05-01,2020-01-01,,8.0,0,8.0,0,0,2,2,7,2,2,3,3,3,3,3,3,3,6.0,48,3,3,3,3,3,16.0,16.0,2.0930232558,1,1,2,1,1,2,2,2,2,2.0,1,1,0,1,,25.0,2.0930232558,여자,건강하지않다,미혼,비수도권,맞지않다,이공계,없다,보통이다,보통이다,보통이다,1000명미만,그렇다,,,제주,교육서비스업
50381,5,4,경북,2,24.75,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,40.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3,3.4,2,3,4,4,4,1,2019,1,2,2014-03-01,2018-08-31,2019-09-01,,2019-12-01,2020-02-01,,2.0,0,2.0,0,0,3,3,3,3,3,1,2,2,2,2,1,2,5.0,40,1,2,1,1,1,1.0,,3.0,2,1,2,2,2,2,2,2,2,2.0,2,2,0,0,,24.75,3.0,여자,보통이다,미혼,비수도권,보통이다,이공계,없다,보통이다,보통이다,보통이다,1000명미만,보통이다,,,서울,
50401,5,2,강원,2,25.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,9.0,9.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,5.0,40.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3,2.8,1,3,6,6,6,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-03-01,2020-02-01,,11.0,0,11.0,0,0,2,2,9,3,3,3,3,3,1,3,3,3,5.0,40,3,3,3,3,3,9.0,16.0,3.0,2,1,1,1,1,2,3,3,3,1.0,2,2,0,0,,25.416666667,3.0,여자,보통이다,미혼,수도권,맞지않다,이공계,있다,그렇지않다,그렇지않다,그렇지않다,1000명이상,보통이다,,,강원,교육서비스업
50442,5,1,서울,2,24.75,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,-1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,5.0,35.0,4.0,4.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,3,4.0,2,3,4,4,4,1,2019,1,2,2014-03-01,2018-08-31,2019-09-01,,2019-03-01,2020-02-01,,11.0,0,11.0,0,0,4,3,-1,4,4,1,1,3,2,1,3,3,5.0,35,1,2,1,1,1,1.0,16.0,3.0,2,1,1,3,2,2,2,2,2,,3,3,0,0,,24.75,3.0,여자,보통이다,미혼,수도권,잘맞다,이공계,없다,보통이다,보통이다,보통이다,,그렇지않다,,,서울,교육서비스업
50443,5,1,서울,2,25.916666667,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,4.0,4.0,3.0,4.0,1.0,2.0,3.0,3.0,3.0,3,3.4,1,5,7,7,7,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-12-01,2020-03-01,,3.0,0,3.0,0,0,3,4,7,4,4,1,1,1,1,1,1,1,5.0,40,1,2,3,3,3,1.0,14.0,3.0,3,1,1,2,3,2,3,3,3,2.0,3,3,1,0,,25.916666667,3.0,여자,건강하다,미혼,수도권,보통이다,이공계,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,,,서울,사업시설관리/사업지원및임대서비스업
50462,5,2,강원,1,26.25,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,-1.0,8.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,5.0,20.0,4.0,4.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,-1,,1,1,7,7,7,1,2019,1,2,2013-03-01,2018-08-31,2019-09-01,,2018-02-01,2018-11-01,,9.0,0,9.0,0,0,5,4,-1,4,4,3,3,3,1,1,3,3,5.0,20,1,2,1,1,1,8.0,16.0,,1,1,1,3,3,2,3,3,3,,3,3,0,0,,26.25,,남자,건강하지않다,미혼,수도권,잘맞다,이공계,있다,그렇지않다,그렇지않다,그렇지않다,,그렇지않다,,,경기,교육서비스업
50478,5,2,경기,1,25.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,9.0,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,3.3,2,3,5,5,5,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2017-12-01,2020-02-01,,26.0,0,26.0,1,1,3,3,9,3,3,3,3,3,3,3,3,3,3.0,15,3,3,3,3,3,8.0,16.0,3.0,2,1,1,2,2,2,3,3,3,1.0,2,2,0,0,,25.666666667,3.0,남자,보통이다,미혼,수도권,보통이다,이공계,없다,그렇지않다,그렇지않다,그렇지않다,1000명이상,보통이다,,,경기,교육서비스업
50485,5,3,대전,1,27.083333333,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,5.0,35.0,2.0,3.0,4.0,5.0,1.0,2.0,3.0,3.0,3.0,3,2.5,1,3,5,7,6,1,2019,1,2,2012-03-01,2018-08-31,2019-09-01,,2018-09-01,2018-10-01,,1.0,0,1.0,0,0,4,5,3,3,2,3,3,3,2,2,2,3,5.0,35,1,2,3,3,3,3.0,16.0,3.0,2,1,2,3,3,2,3,3,3,2.0,2,1,0,0,,27.083333333,3.0,남자,보통이다,미혼,비수도권,잘맞다,이공계,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,보통이다,,,대구,교육서비스업
50499,5,3,충남,2,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,-1.0,17.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,12.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3,3.89,1,3,6,4,5,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-08-01,2019-10-01,,2.0,0,2.0,0,0,2,3,-1,4,3,2,2,3,1,2,2,3,3.0,12,2,2,2,2,2,17.0,19.0,3.0,2,1,2,1,2,2,3,2,3,,3,2,0,0,,24.0,3.0,여자,보통이다,미혼,비수도권,맞지않다,이공계,있다,그렇지않다,보통이다,그렇지않다,,그렇지않다,,,세종,협회/단체/수리/기타개인서비스업
50530,5,5,광주,2,25.083333333,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,-1.0,6.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,5.0,40.0,4.0,4.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,3,3.7,1,4,5,5,4,1,2019,1,2,2014-03-01,2018-08-31,2019-09-01,,2018-12-01,2019-04-01,,4.0,0,4.0,0,0,2,3,-1,4,4,3,3,2,1,2,2,2,5.0,40,1,2,3,1,1,6.0,9.0,3.0,3,1,2,1,2,2,3,3,2,,3,3,0,0,,25.083333333,3.0,여자,건강하다,미혼,비수도권,맞지않다,이공계,있다,그렇지않다,그렇지않다,보통이다,,그렇지않다,,,광주,숙박/음식점업
