pid,majorcat,province,area,sex,age,a003,a004_10,a010,a014,a016,a018,a019,a038,a039,a043,a045,a046,a048,a392,a116,a117,a140,a141,a144,a146,a158,a159,a160,a161,a162,d007_10,d016,d020,d041,d042,d046,d048,d049,d051,d254,d106,d107,d130,d131,d134,d136,d144,d145,d146,d147,d148,f073,f074,h001,q001,q015,q016,q017,p001,year,Resign,First_Work,Admission,Graduation,Cur,Cur_Work_date,Start_Work1_date,End_Work1_date,Work_to_Cur,Start_to_End,ck,FirstWorkPeriod,LongWork,LongWork2,major_same,major_help,big_company,work_sati,company_sati,supply1,supply2,supply3,supply4,supply5,supply6,supply7,work_day,work_time,insurance1,insurance2,insurance3,insurance4,insurance5,com_area,industry,score,q001G,p001G,provinceG,major_sameG,major_helpG,majorcatG,q015G,q016G,q017G,big_companyG,work_satiG,company_satiG,supply,work_timeB,commuting_time,나이,학점,성별,건강상태,결혼상태,대학지역,전공일치,본전공,재학중일자리경험,삶의만족도_개인,삶의만족도_관계,삶의만족도_소속집단,종사자수,업무만족도,교통수단,출퇴근시간
60648,2,3,충남,2,25.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,-1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,20.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3,3.89,1,4,6,5,4,1,2019,1,2,2014-03-01,2018-08-31,2019-09-01,,2018-03-01,2019-05-01,,14.0,0,14.0,1,0,3,1,-1,3,1,2,2,2,2,2,2,2,5.0,20,2,2,2,2,2,4.0,7.0,3.0,3,1,2,2,1,1,3,3,2,,2,1,0,0,,25.333333333,3.0,여자,건강하다,미혼,비수도권,보통이다,문과,있다,그렇지않다,그렇지않다,보통이다,,보통이다,,
60653,2,3,충남,2,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,3.0,3.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,3,3.06,2,3,6,6,6,1,2019,1,2,2014-03-01,2018-08-31,2019-09-01,,2019-07-01,2020-02-01,,7.0,0,7.0,0,0,4,3,6,3,3,1,1,1,1,1,1,1,5.0,40,1,2,1,1,1,1.0,11.0,3.0,2,1,2,3,2,1,3,3,3,2.0,2,2,1,0,,26.5,3.0,여자,보통이다,미혼,비수도권,잘맞다,문과,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,보통이다,,
60679,2,4,경북,2,27.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,4.0,7.0,4.0,5.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,3,3.9,1,4,5,5,5,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2019-02-01,2019-06-01,,4.0,0,4.0,0,0,3,2,2,5,4,1,1,3,1,1,2,3,4.0,7,3,3,1,1,3,3.0,16.0,3.0,3,1,2,2,1,1,3,3,3,2.0,3,3,0,0,,27.416666667,3.0,여자,건강하다,미혼,비수도권,보통이다,문과,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,,
60682,2,4,경북,1,27.25,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,-1.0,14.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,36.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3,3.0,1,5,4,4,4,1,2019,1,2,2012-03-01,2018-08-31,2019-09-01,,2019-01-01,2019-04-01,,3.0,0,3.0,0,0,1,1,-1,1,1,3,3,3,3,3,3,3,4.0,36,2,2,2,2,2,14.0,7.0,3.0,3,1,2,1,1,1,2,2,2,,1,1,0,0,,27.25,3.0,남자,건강하다,미혼,비수도권,맞지않다,문과,있다,보통이다,보통이다,보통이다,,그렇다,,
60799,2,2,인천,2,25.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,4.0,5.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,5.0,40.0,3.0,4.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,3,2.7,1,3,5,5,4,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-05-01,2019-10-01,,5.0,0,5.0,0,0,4,3,4,4,3,1,1,1,3,3,1,3,5.0,40,1,2,1,1,1,5.0,,3.0,2,1,1,3,2,1,3,3,2,2.0,3,2,0,0,,25.333333333,3.0,여자,보통이다,미혼,수도권,잘맞다,문과,있다,그렇지않다,그렇지않다,보통이다,1000명미만,그렇지않다,,
60858,2,4,경북,2,25.083333333,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,8.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,20.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3,3.5,2,4,6,6,6,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-03-01,2019-04-01,,1.0,0,1.0,0,0,1,2,8,3,3,1,2,2,1,2,2,2,5.0,20,2,2,2,2,2,3.0,9.0,3.0,3,1,2,1,1,1,3,3,3,2.0,2,2,0,0,,25.083333333,3.0,여자,건강하다,미혼,비수도권,맞지않다,문과,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,보통이다,,
60887,2,4,부산,1,26.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,5.0,13.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,5.0,40.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3,3.52,1,3,5,5,5,1,2019,1,2,2012-03-01,2019-02-28,2019-09-01,,2020-05-01,2020-08-01,,3.0,0,3.0,0,0,3,3,5,3,3,1,1,3,1,1,1,3,5.0,40,1,2,1,1,1,13.0,8.0,3.0,2,1,2,2,2,1,3,3,3,2.0,2,2,0,0,,26.666666667,3.0,남자,보통이다,미혼,비수도권,보통이다,문과,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,보통이다,,
60934,2,3,충남,1,26.75,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,20.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,4.1,1,5,4,7,5,1,2019,1,2,2012-03-01,2019-02-28,2019-09-01,,2020-05-01,2020-07-01,,2.0,0,2.0,0,0,2,2,1,3,3,2,2,2,2,2,2,2,2.0,20,2,2,2,2,2,8.0,7.0,3.0,3,1,2,1,1,1,2,3,3,2.0,2,2,0,0,,26.75,3.0,남자,건강하다,미혼,비수도권,맞지않다,문과,있다,보통이다,그렇지않다,그렇지않다,1000명미만,보통이다,,
60946,2,4,경남,2,24.916666667,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,9.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3,3.74,2,4,1,1,1,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-02-01,2020-04-01,,14.0,0,14.0,1,0,1,1,9,2,3,1,1,1,1,1,1,1,5.0,40,1,2,1,1,1,15.0,13.0,3.0,3,1,2,1,1,1,1,1,1,1.0,1,2,1,0,,24.916666667,3.0,여자,건강하다,미혼,비수도권,맞지않다,문과,없다,그렇다,그렇다,그렇다,1000명이상,그렇다,,
60950,2,5,전남,1,25.75,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,5.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,45.0,3.0,4.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1,3.6,2,5,6,5,5,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2018-02-01,2019-06-01,,16.0,0,16.0,1,0,3,4,5,4,3,1,1,1,1,1,1,1,5.0,45,1,2,1,1,1,10.0,,1.125,3,1,2,2,3,1,3,3,3,2.0,3,2,1,1,,25.75,1.125,남자,건강하다,미혼,비수도권,보통이다,문과,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,,
60979,2,1,서울,2,28.583333333,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,25.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,-1,,2,4,5,5,5,1,2019,1,2,2015-03-01,2018-08-31,2019-09-01,,2019-08-01,2019-12-01,,4.0,0,4.0,0,0,1,2,-1,3,3,1,1,1,1,1,1,1,5.0,25,1,2,1,1,1,1.0,9.0,,3,1,1,1,1,1,3,3,3,,2,2,1,0,,28.583333333,,여자,건강하다,미혼,수도권,맞지않다,문과,없다,그렇지않다,그렇지않다,그렇지않다,,보통이다,,
60999,2,1,서울,1,29.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,3,3.7,1,4,5,5,5,1,2019,1,2,2011-03-01,2018-08-31,2019-09-01,,2019-06-01,2020-03-01,,9.0,0,9.0,0,0,1,4,7,2,2,1,1,1,1,1,1,1,5.0,40,1,2,1,1,1,1.0,3.0,3.0,3,1,1,1,3,1,3,3,3,2.0,1,1,1,0,,29.333333333,3.0,남자,건강하다,미혼,수도권,맞지않다,문과,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇다,,
61066,2,4,경남,2,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3,3.6,1,4,5,5,7,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2018-09-01,2019-04-01,,7.0,0,7.0,0,0,1,1,1,2,3,2,2,2,2,2,2,2,2.0,4,2,2,1,2,2,2.0,9.0,3.0,3,1,2,1,1,1,3,3,3,2.0,1,2,0,0,,26.0,3.0,여자,건강하다,미혼,비수도권,맞지않다,문과,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇다,,
61106,2,5,광주,2,24.833333333,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,40.0,4.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3,3.0,1,3,4,4,4,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-01-01,2019-12-01,,11.0,0,11.0,0,0,3,3,9,4,4,3,3,3,3,3,3,3,5.0,40,1,2,1,1,1,6.0,9.0,3.0,2,1,2,2,2,1,2,2,2,1.0,3,3,0,0,,24.833333333,3.0,여자,보통이다,미혼,비수도권,보통이다,문과,있다,보통이다,보통이다,보통이다,1000명이상,그렇지않다,,
61138,2,1,서울,2,23.833333333,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,-1.0,8.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,40.0,3.0,3.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,3,2.8,2,3,1,1,1,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-02-01,2019-05-01,,3.0,0,3.0,0,0,5,4,-1,3,3,1,1,3,2,2,2,3,5.0,40,1,2,1,1,1,8.0,17.0,3.0,2,1,1,3,3,1,1,1,1,,2,2,0,0,,23.833333333,3.0,여자,보통이다,미혼,수도권,잘맞다,문과,없다,그렇다,그렇다,그렇다,,보통이다,,
61208,2,2,인천,1,33.25,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,3.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,40.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3,3.0,1,3,4,4,4,1,2019,1,2,2006-03-01,2019-02-28,2019-09-01,,2019-06-01,2019-12-01,,6.0,0,6.0,0,0,3,3,3,3,1,1,1,2,2,1,1,2,5.0,40,1,2,1,1,1,5.0,17.0,3.0,2,1,1,2,2,1,2,2,2,2.0,2,1,0,0,,33.25,3.0,남자,보통이다,미혼,수도권,보통이다,문과,있다,보통이다,보통이다,보통이다,1000명미만,보통이다,,
61239,2,3,충남,2,26.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,-1.0,8.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,5.0,40.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,3,3.7,2,2,5,4,4,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2020-07-01,2020-08-01,,1.0,0,1.0,0,0,1,4,-1,2,2,1,1,3,1,2,1,3,5.0,40,1,2,1,1,1,8.0,7.0,3.0,1,1,2,1,3,1,3,2,2,,1,1,0,0,,26.333333333,3.0,여자,건강하지않다,미혼,비수도권,맞지않다,문과,없다,그렇지않다,보통이다,보통이다,,그렇다,,
61254,2,3,충북,1,25.583333333,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,-1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,4.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3,3.4,1,3,5,5,5,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2019-02-01,2020-02-01,,12.0,0,12.0,1,0,3,3,-1,3,4,1,1,1,1,1,1,1,5.0,40,1,2,1,1,1,8.0,18.0,3.0,2,1,2,2,2,1,3,3,3,,2,3,1,0,,25.583333333,3.0,남자,보통이다,미혼,비수도권,보통이다,문과,있다,그렇지않다,그렇지않다,그렇지않다,,보통이다,,
61257,2,3,충북,2,24.25,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,4.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,3,3.1,1,4,6,6,6,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-03-01,2020-02-01,,11.0,0,11.0,0,0,4,4,4,4,4,1,1,1,1,1,1,1,5.0,40,1,2,1,1,1,17.0,17.0,3.0,3,1,2,3,3,1,3,3,3,2.0,3,3,1,0,,24.25,3.0,여자,건강하다,미혼,비수도권,잘맞다,문과,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,,
61265,2,4,경남,2,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,-1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,40.0,2.0,1.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,3,3.6,2,4,4,6,7,1,2019,1,2,2013-03-01,2018-08-31,2019-09-01,,2019-04-01,2019-12-01,,8.0,0,8.0,0,0,5,4,-1,1,2,1,1,1,1,1,3,1,5.0,40,1,2,1,1,1,2.0,17.0,3.0,3,1,2,3,3,1,2,3,3,,1,1,0,0,,26.5,3.0,여자,건강하다,미혼,비수도권,잘맞다,문과,없다,보통이다,그렇지않다,그렇지않다,,그렇다,,
61274,2,4,경남,2,25.916666667,1.0,3.0,9.0,15.0,1.0,0.0,20.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,40.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,3,3.1,2,4,6,6,6,1,2019,0,1,2017-03-01,2019-02-28,2019-09-01,2015-09-01,,,48.0,,0,48.0,1,1,2,2,9,4,4,1,1,1,1,1,2,1,5.0,40,1,2,1,1,1,15.0,3.0,3.0,3,1,2,1,1,1,3,3,3,1.0,3,3,0,0,20.0,25.916666667,3.0,여자,건강하다,미혼,비수도권,맞지않다,문과,없다,그렇지않다,그렇지않다,그렇지않다,1000명이상,그렇지않다,도보,20.0
61286,2,4,경북,2,24.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,-1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,2.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,3,4.1,2,5,4,7,7,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-09-01,2020-01-01,,4.0,0,4.0,0,0,5,1,-1,3,2,1,1,1,1,1,1,1,5.0,40,1,2,1,1,1,2.0,17.0,3.0,3,1,2,3,1,1,2,3,3,,2,1,1,0,,24.333333333,3.0,여자,건강하다,미혼,비수도권,잘맞다,문과,없다,보통이다,그렇지않다,그렇지않다,,보통이다,,
61291,2,4,경북,2,24.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,4.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,5.0,40.0,5.0,5.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,3,3.69,1,4,5,4,5,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-06-01,2019-12-01,,6.0,0,6.0,0,0,5,5,4,5,5,1,1,3,2,3,1,3,5.0,40,1,2,1,1,1,1.0,19.0,3.0,3,1,2,3,3,1,3,2,3,2.0,3,3,0,0,,24.666666667,3.0,여자,건강하다,미혼,비수도권,잘맞다,문과,있다,그렇지않다,보통이다,그렇지않다,1000명미만,그렇지않다,,
61292,2,4,경북,1,25.75,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,9.0,14.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,5.0,35.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3,4.1,1,3,2,3,3,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2018-08-01,2019-04-01,,8.0,0,8.0,0,0,3,2,9,3,3,1,1,3,1,1,3,3,5.0,35,1,2,1,1,1,14.0,7.0,3.0,2,1,2,2,1,1,1,1,1,1.0,2,2,0,0,,25.75,3.0,남자,보통이다,미혼,비수도권,보통이다,문과,있다,그렇다,그렇다,그렇다,1000명이상,보통이다,,
61320,2,4,부산,2,24.25,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,7.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,40.0,3.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,3,4.1,1,5,6,6,6,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-05-01,2020-05-01,,12.0,0,12.0,1,0,3,4,7,3,3,1,1,1,2,1,2,1,5.0,40,1,2,1,1,1,2.0,17.0,3.0,3,1,2,2,3,1,3,3,3,2.0,2,2,0,0,,24.25,3.0,여자,건강하다,미혼,비수도권,보통이다,문과,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,보통이다,,
61342,2,5,전남,2,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,-1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,5.0,3.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,3,3.8,1,3,4,4,4,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-06-01,2020-06-01,,12.0,0,12.0,1,0,5,4,-1,3,5,1,1,1,1,1,1,1,5.0,40,1,2,1,1,1,6.0,17.0,3.0,2,1,2,3,3,1,2,2,2,,2,3,1,0,,24.0,3.0,여자,보통이다,미혼,비수도권,잘맞다,문과,있다,보통이다,보통이다,보통이다,,보통이다,,
61364,2,1,서울,1,29.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,40.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1,3.8,1,4,4,5,4,1,2019,1,2,2010-03-01,2018-08-31,2019-09-01,,2019-05-01,2020-05-01,,12.0,0,12.0,1,0,3,3,3,4,4,1,1,2,2,2,2,2,5.0,40,1,2,2,1,1,1.0,10.0,1.125,3,1,1,2,2,1,2,3,2,2.0,3,3,0,0,,29.416666667,1.125,남자,건강하다,미혼,수도권,보통이다,문과,있다,보통이다,그렇지않다,보통이다,1000명미만,그렇지않다,,
61371,2,1,서울,2,25.083333333,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,-1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,5.0,40.0,4.0,2.0,4.0,5.0,1.0,2.0,1.0,1.0,3.0,3,3.84,1,3,6,7,7,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-04-01,2020-08-01,,16.0,0,16.0,1,0,4,5,-1,2,4,1,1,1,2,1,1,3,5.0,40,1,2,1,1,3,1.0,13.0,3.0,2,1,1,3,3,1,3,3,3,,1,3,0,0,,25.083333333,3.0,여자,보통이다,미혼,수도권,잘맞다,문과,있다,그렇지않다,그렇지않다,그렇지않다,,그렇다,,
61389,2,1,서울,2,26.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.0,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,35.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3.58,1,3,5,6,4,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2018-12-01,2020-08-01,,20.0,0,20.0,1,0,2,2,9,4,3,1,1,2,1,2,2,2,4.0,35,2,2,2,2,2,,8.0,1.125,2,1,1,1,1,1,3,3,2,1.0,3,2,0,0,,26.666666667,1.125,여자,보통이다,미혼,수도권,맞지않다,문과,있다,그렇지않다,그렇지않다,보통이다,1000명이상,그렇지않다,,
61420,2,4,부산,2,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,50.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1,3.5,1,2,1,1,1,1,2019,1,2,2012-03-01,2018-08-31,2019-09-01,,2019-02-01,2019-12-01,,10.0,0,10.0,0,0,1,1,3,1,1,3,2,3,2,2,2,3,5.0,50,1,2,1,1,1,2.0,11.0,1.125,1,1,2,1,1,1,1,1,1,2.0,1,1,0,1,,27.5,1.125,여자,건강하지않다,미혼,비수도권,맞지않다,문과,있다,그렇다,그렇다,그렇다,1000명미만,그렇다,,
61509,2,1,서울,2,24.833333333,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,16.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3,3.8,1,4,7,7,7,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-03-01,2019-08-01,,5.0,0,5.0,0,0,2,3,2,3,3,2,2,2,2,2,2,2,2.0,16,2,2,2,2,2,1.0,16.0,3.0,3,1,1,1,2,1,3,3,3,2.0,2,2,0,0,,24.833333333,3.0,여자,건강하다,미혼,수도권,맞지않다,문과,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,보통이다,,
61516,2,1,서울,1,25.583333333,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,18.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3,3.4,1,4,5,4,5,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2019-02-01,2020-06-01,,16.0,0,16.0,1,0,1,1,3,2,2,2,2,2,2,2,2,2,2.0,18,2,2,2,2,2,8.0,6.0,3.0,3,1,1,1,1,1,3,2,3,2.0,1,1,0,0,,25.583333333,3.0,남자,건강하다,미혼,수도권,맞지않다,문과,있다,그렇지않다,보통이다,그렇지않다,1000명미만,그렇다,,
61612,2,1,서울,2,26.25,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,14.0,4.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,2,3.97,1,2,2,2,3,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2019-03-01,2019-12-01,,9.0,0,9.0,0,0,1,1,2,4,4,3,2,2,2,2,1,2,2.0,14,3,3,3,3,3,1.0,9.0,2.0930232558,1,1,1,1,1,1,1,1,1,2.0,3,3,0,0,,26.25,2.0930232558,여자,건강하지않다,미혼,수도권,맞지않다,문과,있다,그렇다,그렇다,그렇다,1000명미만,그렇지않다,,
61615,2,1,서울,2,26.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,9.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,20.0,4.0,5.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,2,3.54,1,4,6,6,6,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-03-01,2020-08-01,,17.0,0,17.0,1,0,4,5,9,5,4,2,2,2,2,2,2,2,5.0,20,3,3,3,3,3,1.0,16.0,2.0930232558,3,1,1,3,3,1,3,3,3,1.0,3,3,0,0,,26.416666667,2.0930232558,여자,건강하다,미혼,수도권,잘맞다,문과,있다,그렇지않다,그렇지않다,그렇지않다,1000명이상,그렇지않다,,
61636,2,2,강원,2,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,6.0,9.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,6.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3,4.0,1,5,6,6,6,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2020-05-01,2020-07-01,,2.0,0,2.0,0,0,1,1,6,2,2,3,3,3,1,3,3,3,1.0,6,2,2,2,2,2,9.0,19.0,3.0,3,1,1,1,1,1,3,3,3,2.0,1,1,0,0,,24.0,3.0,여자,건강하다,미혼,수도권,맞지않다,문과,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇다,,
61648,2,2,경기,2,28.166666667,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,-1.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,11.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3,3.68,1,3,3,3,3,1,2019,1,2,2013-03-01,2018-08-31,2019-09-01,,2018-09-01,2019-06-01,,9.0,0,9.0,0,0,1,2,-1,3,4,2,2,2,1,2,2,2,1.0,11,2,2,2,2,2,5.0,14.0,3.0,2,1,1,1,1,1,1,1,1,,2,3,0,0,,28.166666667,3.0,여자,보통이다,미혼,수도권,맞지않다,문과,있다,그렇다,그렇다,그렇다,,보통이다,,
61666,2,2,인천,2,25.166666667,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,5.0,40.0,2.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3,3.6,1,5,6,5,4,1,2019,1,2,2014-03-01,2018-08-31,2019-09-01,,2019-03-01,2020-01-01,,10.0,0,10.0,0,0,3,3,3,4,2,1,1,3,2,2,3,3,5.0,40,1,2,1,1,1,1.0,13.0,3.0,3,1,1,2,2,1,3,3,2,2.0,3,1,0,0,,25.166666667,3.0,여자,건강하다,미혼,수도권,보통이다,문과,있다,그렇지않다,그렇지않다,보통이다,1000명미만,그렇지않다,,
61687,2,3,충남,2,25.25,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,-1.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,5.0,40.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,1.0,3.0,3,3.3,1,5,2,6,4,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-11-01,2020-03-01,,4.0,0,4.0,0,0,4,2,-1,4,4,3,2,3,2,1,2,3,5.0,40,3,3,3,1,3,1.0,16.0,3.0,3,1,2,3,1,1,1,3,2,,3,3,0,0,,25.25,3.0,여자,건강하다,미혼,비수도권,잘맞다,문과,있다,그렇다,그렇지않다,보통이다,,그렇지않다,,
